household_id,region_id,size,total_income
2831,6,2,101910.43696732982
2832,9,1,17037.693118668372
2833,5,1,43375.11814457262
2834,2,1,9515.892031436491
2835,10,2,2894.712305938409
2836,7,4,5937.379308550401
2837,5,1,18539.22723305729
2838,9,4,43174.84279041672
2839,5,1,20596.4167643566
2840,9,1,71160.89174211051
2841,4,3,10584.690916673264
2842,4,3,10917.732890406196
2843,2,2,20188.785324680262
2844,5,3,11719.383027682372
2845,1,2,52167.1096405366
2846,10,1,1760.4458653239433
2847,3,3,26209.16887206219
2848,5,2,1369.9146990381719
2849,1,4,52350.90378322519
2850,8,5,12062.48071821298
2851,4,3,10812.838209974629
2852,1,2,21457.921447823603
2853,1,2,35806.15262606381
2854,3,4,32230.346738100798
2855,2,3,11167.505786853073
2856,1,5,17017.84852759704
2857,1,3,22358.41778947348
2858,8,2,7071.737141408785
2859,8,2,5064.087101458445
2860,5,2,59346.530627874185
2861,6,2,13596.015261427061
2862,1,1,9089.666423054241
2863,3,4,9621.789254039586
2864,2,1,4845.415728676764
2865,5,3,245585.04060020705
2866,3,2,9943.73084185156
2867,2,2,11251.614845558579
2868,4,1,202422.53541321735
2869,10,1,15916.850629003566
2870,2,1,10369.745909557689
2871,4,2,27421.001999169082
2872,10,2,59119.682152667025
2873,10,4,48244.0536073435
2874,5,2,8034.659619316695
2875,4,1,21351.630622964953
2876,6,2,33121.762855756366
2877,1,3,21044.550914817988
2878,9,2,66475.06496353711
2879,1,3,14763.300815203962
2880,8,2,7087.452967028796
2881,9,2,12770.36128119266
2882,5,2,28417.12615207928
2883,3,3,2926.516040186774
2884,9,2,41709.723934996764
2885,2,1,7225.416221196151
2886,1,2,5201.164759013307
2887,3,2,129262.27458209661
2888,1,3,53732.179847504434
2889,2,1,31256.364460757974
2890,2,1,13945.751407964677
2891,9,1,24909.422547624617
2892,1,1,6324.764288903655
2893,6,2,3513.1565241147696
2894,4,1,161168.0628690813
2895,10,1,77295.00609503097
2896,2,3,91659.832258224
2897,6,2,75748.09785498286
2898,5,2,9749.99321636527
2899,2,4,23810.097820887197
2900,1,5,74401.05937267347
2901,8,3,35579.32523065386
2902,4,2,10595.554420702072
2903,9,1,4632.422562936928
2904,10,2,107165.24306029288
2905,7,3,11838.235731300763
2906,2,2,22799.726635442672
2907,4,1,6538.797096587197
2908,2,2,27283.240668787075
2909,9,1,50677.394161413824
2910,1,2,366771.1836569712
2911,8,1,8899.068812868789
2912,3,3,101747.0749837718
2913,3,3,65989.96315821186
2914,3,4,7922.435246456626
2915,5,2,23944.073673186067
2916,7,2,8257.9214735018
2917,1,3,18236.259355564096
2918,6,1,9507.860726491166
2919,10,4,21136.150069540025
2920,9,3,15999.833023347235
2921,4,1,7060.789605220356
2922,4,4,14375.556089579122
2923,4,3,125444.0103434104
2924,4,2,88299.84912591291
2925,4,5,12358.534826937885
2926,9,2,29669.000750634732
2927,7,3,22382.02713551697
2928,3,3,24341.462337554654
2929,9,2,60050.84421908861
2930,2,1,16644.761669455416
2931,9,2,17962.04735264392
2932,3,1,58925.72464788964
2933,2,1,100013.86625336547
2934,3,2,9081.132818948161
2935,7,2,47464.71067196593
2936,5,2,67141.83327030447
2937,1,3,28916.266255369323
2938,6,2,42861.12661590198
2939,3,4,29164.679140397264
2940,4,2,6130.960806579435
2941,1,1,17650.63756173443
2942,5,1,49134.629590420234
2943,8,3,32071.758525424724
2944,9,2,141192.68957902884
2945,9,3,11239.309003594773
2946,5,1,80998.95182107063
2947,4,2,27308.893954169358
2948,6,3,4837.992567920647
2949,2,2,39360.25330559144
2950,5,2,48359.2834886091
2951,6,2,25372.05795520824
2952,4,2,203635.86075122355
2953,6,3,35038.70288437352
2954,9,4,19809.616420393057
2955,6,3,22286.789541735336
2956,4,2,12596.901215683713
2957,9,5,169438.0186016757
2958,2,1,26322.04384001887
2959,9,5,11075.886788387861
2960,1,2,22083.305131090867
2961,5,1,12356.852939358369
2962,10,1,12798.65817343554
2963,5,3,17837.923370430908
2964,10,1,63544.002348335336
2965,10,3,144396.0072538762
2966,6,2,21911.447917762325
2967,9,2,4634.719959795014
2968,10,1,25030.4569192089
2969,4,1,4605.478004181111
2970,3,3,106461.7042035017
2971,10,1,28923.858022879576
2972,6,1,41299.933572987065
2973,5,3,16759.75581245806
2974,9,3,13560.968944093498
2975,5,2,103357.6573001333
2976,6,3,398823.11917158193
2977,4,2,27615.593824247702
2978,7,2,4756.090543917743
2979,10,5,6542.387730082744
2980,10,2,76911.763142258
2981,4,3,17441.118715431534
2982,5,2,60498.332128090806
2983,10,3,131891.03686942667
2984,6,3,9631.407967012827
2985,4,3,26308.744601258997
2986,7,3,7710.130672934433
2987,6,2,43575.72955995784
2988,4,2,75282.83280017032
2989,8,2,10837.66573950403
2990,8,2,21927.383037079828
2991,4,3,59704.726918990964
2992,4,3,43437.049241437715
2993,7,2,21175.885030943184
2994,2,2,22036.93048366131
2995,2,5,10594.716999232225
2996,6,4,60797.06619829427
2997,6,1,50789.386996559566
2998,5,1,6368.3213290197045
2999,9,2,27522.058184833855
3000,7,1,7929.780533732303
3001,10,1,10887.21877172092
3002,10,2,12458.126289253738
3003,10,2,133120.4136250288
3004,9,1,33018.56869636931
3005,4,1,56767.26492619261
3006,8,2,14041.31150419457
3007,10,4,22743.370900109054
3008,4,2,37906.67698165018
3009,9,5,83943.74611296643
3010,6,2,5995.609250224565
3011,1,2,253703.49411217985
3012,1,1,18078.57185017251
3013,1,2,18887.189063158818
3014,2,3,23345.656912435574
3015,3,1,12406.262523316553
3016,2,4,80879.30950296327
3017,5,2,8540.808941400375
3018,7,1,13941.836377099855
3019,2,2,11468.123402243416
3020,9,1,14199.917123915393
3021,2,5,39320.349239066556
3022,6,2,17275.030538501604
3023,3,2,15501.156192623843
3024,7,2,14096.119076872546
3025,8,1,32286.09487650934
3026,8,4,16936.611882758883
3027,10,2,17674.048107936054
3028,10,3,21644.6561392563
3029,7,3,84070.75032261442
3030,5,3,18571.32462951136
3031,7,2,37666.5124130084
3032,2,3,5383.336290713334
3033,7,1,5511.401756403155
3034,5,2,13682.177251019586
3035,10,2,28522.504059724084
3036,8,2,3325.391414056092
3037,4,5,17763.96242765979
3038,7,3,4539.490985711385
3039,6,3,70239.58449343716
3040,10,2,20609.71923560008
3041,8,3,8929.226009160147
3042,6,3,33854.06184138404
3043,10,3,14194.794961533438
3044,10,3,240498.3242040009
3045,6,2,3260.3747712745408
3046,2,3,8839.913708255304
3047,4,2,20839.06061396595
3048,6,4,17730.26591954713
3049,9,2,46984.831136089946
3050,9,1,40957.696197903715
3051,5,3,20182.385401113435
3052,10,2,33917.08907962539
3053,5,3,11641.538264802763
3054,8,4,38221.61250595659
3055,5,1,6939.691497230269
3056,10,3,7371.820895216918
3057,3,2,7936.461227237071
3058,7,1,3079.287429643838
3059,2,3,1974.132810230875
3060,10,3,31423.882258860467
3061,3,3,35545.02484597801
3062,4,3,21239.703236931164
3063,6,4,56535.5709418707
3064,7,4,29303.208377733154
3065,10,3,8704.348908918686
3066,4,1,8660.566720642604
3067,9,2,23591.53643677273
3068,10,3,22765.57060778775
3069,4,3,12040.687310959129
3070,2,3,61744.26804440014
3071,8,3,9198.59629629743
3072,1,4,30000.272779016133
3073,6,3,18908.929239765737
3074,7,2,76943.89657282262
3075,2,3,21129.340951179045
3076,5,1,25953.75595417105
3077,7,2,7797.808899239132
3078,2,2,11987.78958841059
3079,9,1,17043.52390225714
3080,8,1,6452.450227460229
3081,2,2,52237.82230847054
3082,10,3,9237.40216004476
3083,8,3,63998.64545453761
3084,9,2,11588.167148945477
3085,1,2,30662.448177444567
3086,10,1,30012.06751655416
3087,6,1,21668.09391287511
3088,9,1,47389.667883807255
3089,2,2,45401.31589090942
3090,3,3,10066.523030094037
3091,2,2,134017.8787084685
3092,9,3,155361.4716406554
3093,2,1,7790.893908909138
3094,8,3,53045.868301193295
3095,3,2,13008.197875579232
3096,4,2,31870.39326369517
3097,10,3,8801.269857082234
3098,4,2,3761.189069133244
3099,7,2,15710.160089352632
3100,10,2,4261.2349365952705
3101,4,1,29257.84674828713
3102,9,2,8467.512740582652
3103,10,3,46064.90072103147
3104,4,2,67250.95722467825
3105,5,1,1939.3327403006524
3106,2,2,101338.35158112673
3107,1,3,42808.37162470285
3108,6,3,61557.28974310754
3109,9,2,12096.317008900407
3110,3,2,13070.470214373723
3111,10,1,29677.01646999215
3112,10,3,54656.671147826855
3113,10,2,54795.08815977793
3114,3,3,3355.8846944196307
3115,9,5,7579.196667322565
3116,10,3,2729.228680566812
3117,5,4,4454.05296970312
3118,1,3,3751.9710355158013
3119,7,1,5074.969841195107
3120,4,4,32198.824104892774
3121,1,3,14635.442484154702
3122,3,3,4962.632829345233
3123,10,4,8326.267667314478
3124,2,4,27047.929429584103
3125,4,1,38277.6932305433
3126,6,4,67133.15853261191
3127,6,3,10624.029310998065
3128,2,1,77689.4323127627
3129,4,5,48516.48544817622
3130,10,3,7204.978893462724
3131,2,4,41094.758281916336
3132,10,3,78650.54269292114
3133,2,1,60475.27619624428
3134,4,5,5585.441218734435
3135,7,5,95829.75178201747
3136,6,4,14898.298911086373
3137,3,2,17257.24018632055
3138,8,3,7563.861363920911
3139,9,3,26439.38844416573
3140,9,3,33159.6780993495
3141,10,2,4372.526774837644
3142,1,3,6725.895922418324
3143,4,1,16359.491559986047
3144,8,3,19314.583736224813
3145,5,4,72216.00092538481
3146,2,1,62245.59101219543
3147,8,3,10259.371543426405
3148,7,2,62202.26300612832
3149,2,2,2610.402480702384
3150,6,3,29980.527559653037
3151,6,2,5664.370702328929
3152,6,1,26293.7175286101
3153,7,3,31269.679707413296
3154,3,2,38598.0631137654
3155,2,2,17378.519027378807
3156,6,3,50137.79062463979
3157,5,1,19320.96206169198
3158,5,2,33896.203761847304
3159,7,3,4797.780801581888
3160,1,4,36806.85972672782
3161,1,2,9084.523750779304
3162,9,2,5992.455706238174
3163,1,3,19031.148393643398
3164,9,2,41724.44469441703
3165,5,3,26782.35705186714
3166,7,2,14543.0104553268
3167,4,3,4431.910941450935
3168,5,2,29243.900745584593
3169,10,3,5532.770609134905
3170,1,2,12504.458065749785
3171,3,3,3956.7832086226267
3172,4,2,10659.615507603163
3173,2,4,16911.577447861593
3174,8,3,21086.597487771534
3175,5,1,31028.29905123747
3176,8,2,46631.42668534192
3177,5,2,18262.862696946126
3178,7,1,11924.197385192565
3179,4,1,29955.437726032218
3180,1,1,89629.09030947865
3181,2,2,13358.386494884428
3182,1,4,16776.59538375936
3183,9,3,28668.677844478043
3184,4,4,7406.8440181429005
3185,8,4,13100.388503850316
3186,9,2,10825.897538339033
3187,6,4,14019.966610024614
3188,8,3,10977.000056503624
3189,6,1,127280.47975262371
3190,2,4,18695.612814668304
3191,2,1,24463.808403622683
3192,3,3,57736.53331139772
3193,4,2,41858.454228298804
3194,5,3,7411.946478301174
3195,1,3,24366.11880421124
3196,8,3,232333.28265055048
3197,10,4,51467.935350179316
3198,9,1,35796.67085114795
3199,9,3,9166.63616457225
3200,10,2,44086.52590637833
3201,2,3,6117.417477867031
3202,7,2,8860.16014884819
3203,6,1,131864.59166073494
3204,4,1,10029.06778841217
3205,4,5,3437.3892096265436
3206,3,2,13342.312727301489
3207,9,1,146522.27773841878
3208,2,2,12841.168164118151
3209,4,2,22240.238364938956
3210,7,4,27864.648516083485
3211,1,1,37433.04344837938
3212,2,2,14425.412492005127
3213,2,3,8773.955107408627
3214,6,4,125601.91960247906
3215,4,2,76114.42415620462
3216,9,2,16131.502960186284
3217,1,5,2750.511445254007
3218,7,2,10612.318659852765
3219,6,2,9046.460306301726
3220,3,3,20487.877033819215
3221,4,1,29445.672455116906
3222,2,3,3895.8448608449207
3223,5,1,4568.649509911887
3224,10,1,15356.838370927248
3225,6,3,42249.31768487423
3226,2,2,50288.60839724162
3227,5,1,473.5492163800064
3228,6,2,32307.32948033859
3229,9,1,21304.727273758643
3230,6,2,9496.069993267387
3231,9,2,63064.354565233
3232,1,3,8639.150784758362
3233,2,1,7125.785146695707
3234,4,1,24058.533485588374
3235,10,3,115626.95528609144
3236,4,2,38339.535555529976
3237,10,4,25305.748018771163
3238,10,2,8070.086166774054
3239,5,1,44019.9776406213
3240,10,3,5412.217329908295
3241,10,2,26312.37286859433
3242,5,3,24836.121298481114
3243,3,1,22352.018405658153
3244,9,2,6175.278280913787
3245,7,3,1030.0869259128997
3246,9,1,13556.53356644088
3247,10,1,18194.713847390674
3248,3,1,12608.363150424258
3249,6,2,64753.15878045145
3250,10,3,2191.769989930997
3251,2,2,11664.674964154758
3252,7,3,7680.552572666337
3253,1,3,5482.299767946693
3254,8,2,124222.17420713573
3255,6,3,15277.070918331754
3256,4,1,16272.06977051834
3257,5,2,53837.021385365326
3258,8,2,17996.184027261534
3259,10,2,40310.712739351424
3260,10,3,144632.55554270657
3261,5,3,294029.42747530976
3262,10,2,23178.392373780553
3263,1,2,4979.606597299078
3264,5,2,14131.83474603705
3265,6,1,8382.797931867368
3266,10,2,147356.62998320596
3267,10,2,11662.341668632282
3268,2,2,26573.051455582867
3269,8,2,11113.384346866234
3270,6,1,61485.65748211612
3271,2,2,79139.7947818579
3272,2,2,24197.95520707672
3273,3,1,25986.685811728395
3274,1,3,14634.137656769251
3275,10,3,11085.336459519185
3276,6,2,11643.44500359025
3277,6,2,50260.685604179685
3278,1,1,16105.364378589305
3279,8,1,10217.133209603999
3280,6,3,5978.156706526989
3281,3,2,25135.81794426576
3282,4,1,50185.14547931867
3283,5,3,16556.518650359805
3284,1,1,32137.518090250687
3285,3,2,16146.796824537809
3286,8,3,37250.846111220904
3287,3,2,9712.544775477696
3288,8,3,23404.196416805615
3289,7,2,94968.0144513764
3290,2,1,12760.33015402718
3291,8,2,87007.26712513792
3292,2,2,19360.743854761182
3293,5,2,25784.04074270915
3294,1,2,150761.8541650915
3295,2,2,11106.178987166524
3296,9,2,10585.537088949306
3297,8,2,1340.726120418699
3298,6,2,16036.682236266324
3299,6,3,65244.487137267
3300,7,4,5405.4290463880025
3301,3,4,23153.307185543385
3302,5,4,7286.99303622042
3303,7,4,52674.03491020081
3304,9,3,14667.858329638839
3305,10,1,14604.89502521359
3306,9,3,39867.556622518474
3307,10,3,17373.939222753823
3308,2,1,19819.22207959017
3309,10,2,35312.51976507208
3310,9,3,197323.01960349575
3311,2,2,54230.256264100346
3312,7,2,52101.686801566124
3313,6,1,12171.159913303914
3314,8,3,13996.193335074098
3315,7,2,55318.260598570436
3316,1,3,2462.613439251298
3317,9,2,13969.797052960543
3318,4,3,45682.55064202613
3319,10,2,103716.33429483057
3320,9,3,46686.064846311194
3321,10,1,15693.871258711233
3322,6,3,8522.842030243655
3323,5,2,100908.22174723112
3324,4,3,6257.3374147139975
3325,3,3,46109.46019221175
3326,7,5,23693.760981302254
3327,4,2,9305.985303106363
3328,5,1,122195.35346821588
3329,4,3,16243.401645920128
3330,4,2,24074.12989304569
3331,10,3,19839.872370862442
3332,7,3,59728.746497966225
3333,1,3,18590.757543779717
3334,4,1,37399.70122823401
3335,4,2,8166.811818362035
3336,8,5,928.9646637598227
3337,4,2,8635.01094652173
3338,4,4,8589.405412200778
3339,2,1,32104.86796901152
3340,4,4,20150.533219958714
3341,7,1,9914.043284651167
3342,3,3,32169.60077600015
3343,7,3,19813.69927348219
3344,2,2,13580.170063646807
3345,7,3,14308.489996365917
3346,2,3,8348.18529665189
3347,3,3,17278.819080671987
3348,8,1,20482.356718811152
3349,2,4,86236.66830062942
3350,2,2,417877.46843854745
3351,9,3,114349.99057784966
3352,4,2,26445.4967941981
3353,9,2,16633.784582406384
3354,4,2,28774.54932538091
3355,5,5,35130.03675747899
3356,5,5,37166.598099471164
3357,8,1,17790.73180046345
3358,4,3,35842.685810460905
3359,5,3,6594.264412500672
3360,4,4,23181.69715611367
3361,3,1,11214.040382672238
3362,4,2,41876.63105107519
3363,2,2,45327.06574379792
3364,6,3,14533.579661092095
3365,5,2,36399.41389836373
3366,10,2,13509.439757810826
3367,4,3,17783.906565743557
3368,6,3,43391.92606680976
3369,3,2,13257.017473037904
3370,7,3,19118.802600386367
3371,8,5,145280.0768165232
3372,1,4,48072.96599009639
3373,6,4,6467.365740714981
3374,3,2,16519.909275949838
3375,2,1,45557.25221205089
3376,9,3,98446.3449989064
3377,3,2,72344.34677099198
3378,5,3,32269.747494634797
3379,5,2,13309.529476963473
3380,6,2,2855.733720173927
3381,9,1,53132.9728692099
3382,5,2,57825.88421845451
3383,2,2,35176.58665724788
3384,7,3,28018.058331165
3385,2,5,42245.82746705234
3386,2,1,20151.839835270042
3387,2,3,17299.080727119
3388,3,3,5101.592551885105
3389,7,3,20867.22873939034
3390,8,2,1419.1028361956164
3391,10,3,40894.40921221108
3392,5,2,21721.67612846508
3393,4,2,18890.96677795166
3394,9,2,9583.002943613903
3395,10,1,193548.90687339334
3396,9,1,21408.09767589803
3397,9,1,14571.834316292128
3398,2,5,3131.0952898882074
3399,9,2,30300.44303887734
3400,6,3,25545.44394987194
3401,5,3,91185.99868403979
3402,1,2,37689.9092044427
3403,4,3,35668.115531458214
3404,7,3,23246.697849856162
3405,8,3,46616.67586277285
3406,9,1,12027.086746020954
3407,8,1,13807.453932670925
3408,4,5,21538.921922745852
3409,1,2,40645.43676496019
3410,9,1,5248.407112015227
3411,2,2,58127.53562549134
3412,3,3,11290.43402238799
3413,4,4,6783.034258864395
3414,7,4,22300.44146005756
3415,2,5,70337.1307444046
3416,3,1,6277.453862492958
3417,3,2,13646.901725409594
3418,5,2,239492.60222800678
3419,6,3,239682.14955944745
3420,9,3,124510.65947002106
3421,1,4,25003.28289100551
3422,5,2,54545.99075963756
3423,7,3,8729.097746733314
3424,10,2,31149.64833368471
3425,5,4,17444.34797927706
3426,1,3,24766.28832870005
3427,7,3,9643.074925011155
3428,3,1,2895.692598284579
3429,3,2,18130.812204187827
3430,3,2,12478.477949186105
3431,1,5,63501.24836132366
3432,7,3,3898.0413699496603
3433,5,4,11700.992034364022
3434,8,2,25730.633161201436
3435,2,4,12157.953227201495
3436,1,1,60873.67377184368
3437,8,3,57425.0778447544
3438,5,3,6184.499688823551
3439,9,3,68742.69436239562
3440,5,2,24313.173921294954
3441,5,3,19206.79983670629
3442,2,3,4390.432435020733
3443,7,3,2563.6307029477193
3444,10,2,22353.0118210286
3445,1,5,397411.4551612903
3446,3,1,75757.01747805475
3447,9,1,4984.708174978383
3448,9,1,16760.432870854012
3449,8,5,68298.58281257648
3450,1,1,31122.30504565687
3451,6,3,46522.20789723468
3452,2,2,26407.158509167824
3453,5,2,52241.27775630953
3454,2,2,2075.0048795439125
3455,6,2,10217.492669928997
3456,4,2,31951.911030379517
3457,8,2,13316.777996133356
3458,10,2,2727.638011673641
3459,3,4,23484.392553069
3460,3,2,316920.5189855738
3461,3,4,9211.995868563137
3462,4,2,67105.58688569756
3463,2,2,50046.10667823086
3464,5,3,13665.83187899558
3465,4,5,11132.810015129808
3466,8,2,36557.54952155628
3467,4,3,14494.126968158438
3468,10,1,6879.378961185533
3469,6,2,8080.941117330995
3470,9,2,3841.0849029925957
3471,1,1,64258.16858670419
3472,6,1,86508.65558352071
3473,7,2,4138.638303353333
3474,7,4,26693.298771608886
3475,10,3,16470.47033887803
3476,5,3,13861.187443147526
3477,10,1,16922.459228347027
3478,3,3,39181.59710001045
3479,9,2,13407.966338847538
3480,7,2,16418.075046142887
3481,2,2,51016.21844691468
3482,6,2,12933.66362518051
3483,10,2,29447.794685891196
3484,7,3,24023.314260399697
3485,6,1,25300.016882829488
3486,1,4,161502.3142872655
3487,5,1,34975.2717099032
3488,3,2,21552.608465449168
3489,10,2,60529.29533499662
3490,10,2,22922.709553769782
3491,8,2,103760.68373176992
3492,1,4,24847.555878838684
3493,8,3,16097.838072774806
3494,3,2,4776.012834835701
3495,7,2,17939.60794490393
3496,5,2,4653.441822105635
3497,3,3,14934.550758716918
3498,3,3,30420.352731006034
3499,3,5,59859.87196037269
3500,1,3,4365.666908451499
3501,10,3,46900.33726763095
3502,7,1,10866.693802933782
3503,7,2,6964.606727330106
3504,7,1,4896.559129935084
3505,5,2,25073.600812603392
3506,4,2,33209.95327993635
3507,4,5,22200.872596208945
3508,9,1,8578.289983445591
3509,2,2,22679.37236282274
3510,6,3,9368.298137315505
3511,5,1,34071.45558546347
3512,5,4,44703.537480138395
3513,3,4,13720.947984218588
3514,9,3,61863.361894078305
3515,2,1,57017.31665435338
3516,8,1,54045.70644187276
3517,8,1,45244.32161210164
3518,2,1,63809.8530778228
3519,2,2,25273.388133604625
3520,1,5,7882.183759161714
3521,4,1,95323.29497114077
3522,7,1,16196.657704439707
3523,4,4,42140.30546561557
3524,8,2,66635.40212477419
3525,3,2,12944.389802385758
3526,4,4,286851.8171023621
3527,6,2,13486.56212593507
3528,10,5,6046.279051538307
3529,3,2,9730.794612999318
3530,3,2,31408.481083068957
3531,10,3,15481.315350167863
3532,8,1,83022.70529865094
3533,1,2,41070.83913654459
3534,1,2,20832.009079559546
3535,6,2,11322.9791295519
3536,7,2,7844.8526995953625
3537,3,2,36856.5110240029
3538,1,1,41664.85200439089
